Time,Vmeas,VPSO,VLS
4403,13.220645,13.2223476781373,13.2643479655267
4404,13.220645,13.2223639840558,13.264351278164
4405,13.220645,13.2223802839189,13.2643545850524
4406,13.220645,13.2223965777291,13.264357886202
4407,13.220645,13.2224128654884,13.2643611816227
4408,13.220645,13.2224291471992,13.2643644713244
4409,13.220645,13.2224454228636,13.264367755317
4410,13.214735,13.222461692484,13.2643710336106
4411,13.220645,13.2224779560626,13.2643743062149
4412,13.220645,13.2224942136015,13.2643775731398
4413,13.220645,13.2225104651032,13.2643808343953
4414,13.214735,13.2225267105697,13.264384089991
4415,13.220645,13.2225429500034,13.2643873399369
4416,13.220645,13.2225591834065,13.2643905842428
4417,13.220645,13.2225754107813,13.2643938229184
4418,13.220645,13.2225916321298,13.2643970559736
4419,13.220645,13.2226078474545,13.264400283418
4420,13.220645,13.2226240567575,13.2644035052614
4421,13.220645,13.2226402600411,13.2644067215135
4422,13.220645,13.2226564573076,13.2644099321841
4423,13.220645,13.222672648559,13.2644131372828
4424,13.220645,13.2226888337978,13.2644163368193
4425,13.220645,13.222705013026,13.2644195308032
4426,13.220645,13.222721186246,13.2644227192442
4427,13.220645,13.22273735346,13.2644259021519
4428,13.220645,13.2227535146702,13.2644290795359
4429,13.220645,13.2227696698788,13.2644322514058
4430,13.220645,13.2227858190881,13.2644354177711
4431,13.220645,13.2228019623003,13.2644385786414
4432,13.220645,13.2228180995176,13.2644417340263
4433,13.220645,13.2228342307422,13.2644448839352
4434,13.220645,13.2228503559764,13.2644480283777
4435,13.220645,13.2228664752224,13.2644511673633
4436,13.220645,13.2228825884825,13.2644543009014
4437,13.220645,13.2228986957587,13.2644574290014
4438,13.220645,13.2229147970535,13.2644605516729
4439,13.220645,13.2229308923689,13.2644636689252
4440,13.220645,13.2229469817072,13.2644667807677
4441,13.214735,13.2229630650707,13.2644698872099
4442,13.220645,13.2229791424615,13.264472988261
4443,13.220645,13.2229952138819,13.2644760839306
4444,13.220645,13.223011279334,13.2644791742278
4445,13.220645,13.2230273388202,13.264482259162
4446,13.220645,13.2230433923425,13.2644853387425
4447,13.220645,13.2230594399033,13.2644884129787
4448,13.220645,13.2230754815047,13.2644914818797
4449,13.220645,13.223091517149,13.2644945454549
4450,13.220645,13.2231075468383,13.2644976037135
4451,13.220645,13.223123570575,13.2645006566647
4452,13.214735,13.2231395883611,13.2645037043178
